DateTime,Ticker,Open,High,Low,Close,Volume
2009-12-31,^GSPTSE,11745.2001953125,11766.0,11717.5,11746.099609375,6461670000
2010-01-04,^GSPTSE,11847.2998046875,11872.2001953125,11746.099609375,11866.900390625,13267050000
2010-01-05,^GSPTSE,11900.0,11935.2001953125,11837.2001953125,11888.099609375,16779820000
2010-01-06,^GSPTSE,11912.900390625,11971.599609375,11888.099609375,11944.5,19440080000
2010-01-07,^GSPTSE,11925.0,11944.5,11819.5,11887.5,19057360000
2010-01-08,^GSPTSE,11883.2998046875,11953.7998046875,11863.099609375,11953.7998046875,16776120000
2010-01-11,^GSPTSE,12070.7001953125,12070.7001953125,11923.2001953125,11947.099609375,17229530000
2010-01-12,^GSPTSE,11866.599609375,11947.099609375,11766.5,11820.2001953125,17764000000
2010-01-13,^GSPTSE,11802.7998046875,11865.2001953125,11738.599609375,11853.599609375,17241990000
2010-01-14,^GSPTSE,11873.599609375,11888.2998046875,11776.400390625,11804.400390625,16104270000
2010-01-15,^GSPTSE,11782.599609375,11804.400390625,11684.2001953125,11685.400390625,14863290000
2010-01-18,^GSPTSE,11711.099609375,11754.099609375,11685.400390625,11750.5,63220000
2010-01-19,^GSPTSE,11746.2001953125,11765.599609375,11710.400390625,11763.400390625,14421340000
2010-01-20,^GSPTSE,11699.099609375,11763.400390625,11581.599609375,11679.2998046875,19385730000
2010-01-21,^GSPTSE,11557.2001953125,11679.2998046875,11461.2998046875,11469.099609375,19766490000
2010-01-22,^GSPTSE,11400.0,11481.0,11318.2998046875,11343.400390625,19408760000
2010-01-25,^GSPTSE,11384.7001953125,11423.2998046875,11343.400390625,11354.5,13467990000
2010-01-26,^GSPTSE,11349.2998046875,11421.599609375,11271.400390625,11361.2001953125,16512310000
2010-01-27,^GSPTSE,11324.7001953125,11367.400390625,11259.0,11344.099609375,19644540000
2010-01-28,^GSPTSE,11279.599609375,11389.2001953125,11162.099609375,11274.2001953125,18134210000
2010-01-29,^GSPTSE,11142.7998046875,11324.2001953125,11084.2998046875,11094.2998046875,18315860000
2010-02-01,^GSPTSE,11147.5,11317.599609375,11094.2998046875,11317.599609375,15174070000
2010-02-02,^GSPTSE,11366.0,11430.2998046875,11297.599609375,11408.2998046875,20138160000
2010-02-03,^GSPTSE,11395.599609375,11454.599609375,11348.7001953125,11390.5,17782990000
2010-02-04,^GSPTSE,11163.599609375,11390.5,11120.099609375,11128.7998046875,21383070000
2010-02-05,^GSPTSE,11123.7001953125,11223.099609375,10990.400390625,11223.099609375,21313820000
2010-02-08,^GSPTSE,11135.099609375,11277.599609375,11099.5,11115.2998046875,15108100000
2010-02-09,^GSPTSE,11210.0,11314.400390625,11115.2998046875,11274.2001953125,16671190000
2010-02-10,^GSPTSE,11280.2998046875,11321.400390625,11212.400390625,11286.2998046875,15365220000
2010-02-11,^GSPTSE,11300.099609375,11438.0,11232.900390625,11435.5,20298070000
2010-02-12,^GSPTSE,11349.2001953125,11469.7998046875,11335.7001953125,11469.7998046875,17565770000
2010-02-16,^GSPTSE,11545.5,11601.5,11469.7998046875,11586.400390625,15617780000
2010-02-17,^GSPTSE,11605.599609375,11697.0,11586.400390625,11635.5,16641980000
2010-02-18,^GSPTSE,11629.7001953125,11712.2998046875,11618.599609375,11694.7998046875,14486960000
2010-02-19,^GSPTSE,11692.0,11758.2001953125,11679.599609375,11709.2998046875,13842450000
2010-02-22,^GSPTSE,11745.099609375,11763.2998046875,11634.7998046875,11634.7998046875,11908120000
2010-02-23,^GSPTSE,11606.599609375,11634.7998046875,11481.599609375,11526.7001953125,14977920000
2010-02-24,^GSPTSE,11526.7998046875,11584.400390625,11492.7998046875,11521.7998046875,12458810000
2010-02-25,^GSPTSE,11457.400390625,11637.400390625,11421.0,11631.400390625,17711350000
2010-02-26,^GSPTSE,11654.7998046875,11664.400390625,11591.0,11629.599609375,15987100000
2010-03-01,^GSPTSE,11682.7998046875,11732.099609375,11629.599609375,11728.099609375,13862480000
2010-03-02,^GSPTSE,11751.599609375,11843.7001953125,11728.099609375,11828.2998046875,16125790000
2010-03-03,^GSPTSE,11842.2001953125,11876.5,11811.400390625,11852.900390625,16313630000
2010-03-04,^GSPTSE,11866.7998046875,11876.7001953125,11792.400390625,11825.0,17529200000
2010-03-05,^GSPTSE,11878.400390625,11975.099609375,11825.0,11975.099609375,17006580000
2010-03-08,^GSPTSE,12026.2998046875,12039.5,11958.5,11963.7998046875,14349310000
2010-03-09,^GSPTSE,11923.099609375,11965.099609375,11893.400390625,11918.7001953125,17758220000
2010-03-10,^GSPTSE,11931.7998046875,11994.599609375,11916.599609375,11961.099609375,19989580000
2010-03-11,^GSPTSE,11935.7998046875,11981.7998046875,11909.599609375,11979.7001953125,14298310000
2010-03-12,^GSPTSE,12019.7998046875,12047.599609375,11954.400390625,12013.7998046875,17727990000
2010-03-15,^GSPTSE,11988.400390625,12016.7998046875,11908.0,12008.7998046875,12856030000
2010-03-16,^GSPTSE,12048.7998046875,12097.7001953125,12008.7998046875,12089.400390625,15549780000
2010-03-17,^GSPTSE,12122.5,12122.5,12085.2998046875,12100.7001953125,15806660000
2010-03-18,^GSPTSE,12091.099609375,12129.2998046875,12008.099609375,12040.0,15565620000
2010-03-19,^GSPTSE,12032.0,12047.400390625,11926.0,11948.0,34207220000
2010-03-22,^GSPTSE,11876.599609375,11991.5,11844.0,11967.2001953125,21104870000
2010-03-23,^GSPTSE,11988.0,12048.0,11967.2001953125,12044.5,19309640000
2010-03-24,^GSPTSE,12008.7001953125,12044.5,11962.7001953125,11963.0,20639880000
2010-03-25,^GSPTSE,12010.099609375,12048.7001953125,11957.7001953125,11958.099609375,20824320000
2010-03-26,^GSPTSE,11992.0,12040.599609375,11909.099609375,11957.400390625,19740520000
2010-03-29,^GSPTSE,11999.5,12034.900390625,11957.400390625,12029.7001953125,15904090000
2010-03-30,^GSPTSE,12042.2001953125,12061.7001953125,12022.7998046875,12044.2001953125,15330560000
2010-03-31,^GSPTSE,12063.2998046875,12080.5,11983.400390625,12037.7001953125,19292550000
2010-04-01,^GSPTSE,12069.900390625,12157.400390625,12037.7001953125,12151.099609375,19057680000
2010-04-05,^GSPTSE,12190.7998046875,12203.400390625,12151.099609375,12186.400390625,14661580000
2010-04-06,^GSPTSE,12135.599609375,12200.099609375,12120.2998046875,12156.7001953125,16385480000
2010-04-07,^GSPTSE,12137.099609375,12160.0,12059.2998046875,12110.900390625,21058890000
2010-04-08,^GSPTSE,12060.7001953125,12139.0,11975.900390625,12113.5,17957040000
2010-04-09,^GSPTSE,12150.5,12211.099609375,12113.5,12176.7998046875,16337350000
2010-04-12,^GSPTSE,12167.5,12214.400390625,12139.2001953125,12148.7001953125,16319710000
2010-04-13,^GSPTSE,12091.5,12148.7001953125,12025.400390625,12101.5,14560720000
2010-04-14,^GSPTSE,12141.7001953125,12211.599609375,12095.900390625,12204.400390625,17724850000
2010-04-15,^GSPTSE,12178.599609375,12249.5,12168.7001953125,12211.5,16436850000
2010-04-16,^GSPTSE,12190.599609375,12211.5,12019.900390625,12070.7001953125,20940830000
2010-04-19,^GSPTSE,11974.7001953125,12103.0,11954.0,12103.0,18535490000
2010-04-20,^GSPTSE,12122.0,12159.900390625,12103.0,12113.5,17924840000
2010-04-21,^GSPTSE,12135.2998046875,12158.2001953125,12070.7001953125,12134.599609375,18219970000
2010-04-22,^GSPTSE,12053.2998046875,12160.900390625,11985.2998046875,12160.900390625,20192470000
2010-04-23,^GSPTSE,12167.900390625,12248.400390625,12126.7998046875,12239.599609375,19222570000
2010-04-26,^GSPTSE,12254.2001953125,12297.900390625,12234.7001953125,12281.0,15592830000
2010-04-27,^GSPTSE,12255.599609375,12321.7998046875,12143.2001953125,12146.7001953125,22120120000
2010-04-28,^GSPTSE,12165.0,12173.2998046875,12075.7998046875,12076.900390625,22260900000
2010-04-29,^GSPTSE,12110.7001953125,12227.0,12076.900390625,12200.2998046875,22354730000
2010-04-30,^GSPTSE,12247.400390625,12308.099609375,12184.2998046875,12210.7001953125,24693270000
2010-05-03,^GSPTSE,12274.0,12294.599609375,12165.7998046875,12196.5,17944950000
2010-05-04,^GSPTSE,12164.900390625,12196.5,11954.5,12030.900390625,25614270000
2010-05-05,^GSPTSE,11862.400390625,12030.900390625,11754.2998046875,11875.099609375,28461380000
2010-05-06,^GSPTSE,11845.7998046875,11949.0,11422.7001953125,11842.400390625,36516300000
2010-05-07,^GSPTSE,11749.900390625,11842.400390625,11557.0,11692.400390625,28157750000
2010-05-10,^GSPTSE,12011.7998046875,12024.5,11692.400390625,11947.900390625,20545040000
2010-05-11,^GSPTSE,11931.7001953125,12093.5,11916.2001953125,12000.599609375,25587630000
2010-05-12,^GSPTSE,12102.599609375,12205.0,12000.599609375,12196.0,23715970000
2010-05-13,^GSPTSE,12170.900390625,12210.400390625,12059.099609375,12116.599609375,20567370000
2010-05-14,^GSPTSE,12088.0,12116.599609375,11891.0,12015.0,21046390000
2010-05-17,^GSPTSE,11999.7998046875,12015.0,11695.599609375,11813.0,23055400000
2010-05-18,^GSPTSE,11891.099609375,11959.7001953125,11760.7998046875,11764.5,22751530000
2010-05-19,^GSPTSE,11700.5,11787.2001953125,11514.099609375,11665.7998046875,26091770000
2010-05-20,^GSPTSE,11495.0,11665.7998046875,11381.400390625,11406.0,28793030000
2010-05-21,^GSPTSE,11244.5,11539.099609375,11180.0,11521.400390625,21258290000
2010-05-25,^GSPTSE,11270.7001953125,11522.2998046875,11263.2001953125,11518.099609375,25363570000
2010-05-26,^GSPTSE,11699.7001953125,11723.900390625,11518.099609375,11543.900390625,29581970000
2010-05-27,^GSPTSE,11608.599609375,11755.099609375,11543.900390625,11749.099609375,23552680000
2010-05-28,^GSPTSE,11778.900390625,11799.599609375,11640.900390625,11671.400390625,17460960000
2010-05-31,^GSPTSE,11765.5,11765.5,11671.400390625,11763.0,58680000
2010-06-01,^GSPTSE,11702.2001953125,11778.7998046875,11566.900390625,11572.0,24764020000
2010-06-02,^GSPTSE,11619.2001953125,11780.7001953125,11569.2998046875,11780.7001953125,27759290000
2010-06-03,^GSPTSE,11824.2001953125,11842.2998046875,11692.0,11811.900390625,22771230000
2010-06-04,^GSPTSE,11661.900390625,11811.900390625,11548.900390625,11569.599609375,21246060000
2010-06-07,^GSPTSE,11570.400390625,11616.7001953125,11493.599609375,11504.7001953125,20111230000
2010-06-08,^GSPTSE,11522.2001953125,11559.5,11402.5,11517.2001953125,23088140000
2010-06-09,^GSPTSE,11575.0,11613.099609375,11436.400390625,11450.599609375,20896900000
2010-06-10,^GSPTSE,11514.7998046875,11637.7998046875,11450.599609375,11635.900390625,17732520000
2010-06-11,^GSPTSE,11591.400390625,11693.7001953125,11586.400390625,11666.900390625,15009230000
2010-06-14,^GSPTSE,11730.099609375,11781.2001953125,11653.0,11667.2998046875,16494600000
2010-06-15,^GSPTSE,11702.099609375,11907.5,11670.5,11907.5,18866590000
2010-06-16,^GSPTSE,11873.900390625,11938.599609375,11864.900390625,11921.099609375,16622590000
2010-06-17,^GSPTSE,11968.400390625,11981.400390625,11908.900390625,11946.0,17760750000
2010-06-18,^GSPTSE,11990.2001953125,12017.900390625,11927.599609375,11927.599609375,35513790000
2010-06-21,^GSPTSE,12042.7998046875,12077.0,11905.7001953125,11936.099609375,19261610000
2010-06-22,^GSPTSE,11910.599609375,11952.900390625,11796.400390625,11797.900390625,15805200000
2010-06-23,^GSPTSE,11784.099609375,11849.7998046875,11730.0,11807.5,16406600000
2010-06-24,^GSPTSE,11774.900390625,11805.7998046875,11661.099609375,11670.2001953125,13102220000
2010-06-25,^GSPTSE,11692.900390625,11774.400390625,11619.400390625,11707.900390625,15061500000
2010-06-28,^GSPTSE,11715.2998046875,11718.900390625,11602.2001953125,11607.0,14221720000
2010-06-29,^GSPTSE,11508.099609375,11594.599609375,11244.0,11263.7998046875,23775960000
2010-06-30,^GSPTSE,11266.5,11415.2998046875,11258.400390625,11294.400390625,19862560000
2010-07-02,^GSPTSE,11245.2998046875,11311.0,11146.7998046875,11196.099609375,14930530000
2010-07-05,^GSPTSE,11163.0,11192.400390625,11065.5,11092.5,54280000
2010-07-06,^GSPTSE,11195.2998046875,11269.900390625,11093.900390625,11200.2001953125,21860970000
2010-07-07,^GSPTSE,11227.7001953125,11397.2998046875,11201.2998046875,11397.2998046875,31566930000
2010-07-08,^GSPTSE,11482.599609375,11482.599609375,11330.599609375,11433.400390625,22237250000
2010-07-09,^GSPTSE,11430.7001953125,11570.5,11393.900390625,11570.5,15936500000
2010-07-12,^GSPTSE,11567.400390625,11600.7998046875,11497.2998046875,11565.7998046875,14621460000
2010-07-13,^GSPTSE,11678.400390625,11695.599609375,11573.2998046875,11672.7998046875,19626060000
2010-07-14,^GSPTSE,11673.0,11694.099609375,11606.7998046875,11620.2001953125,16988640000
2010-07-15,^GSPTSE,11643.099609375,11741.7998046875,11552.400390625,11741.7998046875,19160590000
2010-07-16,^GSPTSE,11690.2001953125,11741.7998046875,11503.7998046875,11569.7001953125,18675920000
2010-07-19,^GSPTSE,11542.2001953125,11580.2998046875,11447.7998046875,11543.5,15727510000
2010-07-20,^GSPTSE,11454.2998046875,11629.900390625,11446.0,11629.900390625,18792490000
2010-07-21,^GSPTSE,11668.7001953125,11668.7001953125,11465.7001953125,11513.2998046875,16637100000
2010-07-22,^GSPTSE,11573.2001953125,11668.0,11513.400390625,11667.7998046875,18221710000
2010-07-23,^GSPTSE,11679.0,11722.599609375,11622.900390625,11714.2001953125,14780020000
2010-07-26,^GSPTSE,11742.400390625,11768.5,11679.599609375,11746.099609375,13459060000
2010-07-27,^GSPTSE,11803.7001953125,11822.7001953125,11683.7998046875,11716.7001953125,19067570000
2010-07-28,^GSPTSE,11667.5,11716.2998046875,11659.099609375,11696.599609375,17477610000
2010-07-29,^GSPTSE,11746.7998046875,11771.7998046875,11634.099609375,11728.599609375,20543780000
2010-07-30,^GSPTSE,11667.900390625,11746.7998046875,11603.7998046875,11713.400390625,15366810000
2010-08-03,^GSPTSE,11829.2998046875,11872.900390625,11713.900390625,11782.599609375,22818930000
2010-08-04,^GSPTSE,11843.7998046875,11855.900390625,11784.7998046875,11845.099609375,19108990000
2010-08-05,^GSPTSE,11819.2001953125,11845.400390625,11747.7998046875,11774.7998046875,22717880000
2010-08-06,^GSPTSE,11752.900390625,11822.400390625,11700.099609375,11800.0,18727770000
2010-08-09,^GSPTSE,11846.7001953125,11878.400390625,11783.400390625,11863.599609375,14665610000
2010-08-10,^GSPTSE,11778.400390625,11871.2998046875,11749.5,11838.2998046875,16617680000
2010-08-11,^GSPTSE,11736.400390625,11833.900390625,11565.0,11582.2001953125,18767090000
2010-08-12,^GSPTSE,11513.2001953125,11579.7001953125,11480.5,11523.599609375,24356990000
2010-08-13,^GSPTSE,11505.2001953125,11548.599609375,11491.099609375,11528.2998046875,16437190000
2010-08-16,^GSPTSE,11527.7001953125,11558.7998046875,11493.599609375,11552.7998046875,15205490000
2010-08-17,^GSPTSE,11677.2998046875,11744.7998046875,11552.599609375,11728.599609375,20705130000
2010-08-18,^GSPTSE,11722.5,11806.5,11646.0,11781.099609375,17369790000
2010-08-19,^GSPTSE,11775.2998046875,11801.2001953125,11669.2998046875,11710.2001953125,18737390000
2010-08-20,^GSPTSE,11672.5,11736.2001953125,11594.7001953125,11722.099609375,16072110000
2010-08-23,^GSPTSE,11751.5,11774.400390625,11712.2998046875,11718.599609375,16205280000
2010-08-24,^GSPTSE,11610.7998046875,11706.900390625,11553.400390625,11557.400390625,19342520000
2010-08-25,^GSPTSE,11515.099609375,11648.099609375,11469.2998046875,11648.099609375,20277430000
2010-08-26,^GSPTSE,11667.2998046875,11707.099609375,11618.7001953125,11653.2001953125,19093790000
2010-08-27,^GSPTSE,11700.400390625,11887.7998046875,11638.0,11879.7001953125,17841230000
2010-08-30,^GSPTSE,11873.099609375,11952.599609375,11865.7998046875,11895.599609375,13765390000
2010-08-31,^GSPTSE,11894.2998046875,11990.7998046875,11845.2001953125,11913.900390625,23132080000
2010-09-01,^GSPTSE,11978.2998046875,12016.099609375,11914.2001953125,12003.7998046875,23607660000
2010-09-02,^GSPTSE,12040.2998046875,12111.900390625,12003.7001953125,12111.099609375,21505840000
2010-09-03,^GSPTSE,12136.599609375,12197.900390625,12109.0,12144.900390625,19910660000
2010-09-07,^GSPTSE,12148.099609375,12148.099609375,12070.599609375,12102.0,14762380000
2010-09-08,^GSPTSE,12102.400390625,12160.7001953125,12040.2001953125,12042.2998046875,19101420000
2010-09-09,^GSPTSE,12106.400390625,12116.099609375,11997.7001953125,12033.5,18553770000
2010-09-10,^GSPTSE,12023.5,12097.099609375,12021.7998046875,12097.099609375,21318840000
2010-09-13,^GSPTSE,12147.400390625,12157.0,12101.400390625,12149.900390625,18996570000
2010-09-14,^GSPTSE,12151.099609375,12251.5,12147.0,12193.0,20785280000
2010-09-15,^GSPTSE,12160.099609375,12191.900390625,12081.599609375,12144.7998046875,18487710000
2010-09-16,^GSPTSE,12146.0,12180.2001953125,12106.5,12173.400390625,19879630000
2010-09-17,^GSPTSE,12262.2998046875,12262.2998046875,12140.7998046875,12164.599609375,43746240000
2010-09-20,^GSPTSE,12190.5,12281.400390625,12166.7001953125,12234.5,19104110000
2010-09-21,^GSPTSE,12256.900390625,12256.900390625,12129.7998046875,12170.599609375,25512680000
2010-09-22,^GSPTSE,12209.2998046875,12253.2001953125,12139.7998046875,12147.2998046875,18661030000
2010-09-23,^GSPTSE,12098.7001953125,12159.599609375,12055.599609375,12101.7998046875,18397690000
2010-09-24,^GSPTSE,12168.099609375,12219.2001953125,12103.599609375,12204.900390625,20078350000
2010-09-27,^GSPTSE,12211.099609375,12246.400390625,12189.599609375,12190.599609375,16624550000
2010-09-28,^GSPTSE,12179.0,12279.7001953125,12123.7998046875,12278.900390625,21939190000
2010-09-29,^GSPTSE,12255.5,12382.7998046875,12237.2998046875,12382.7998046875,21632690000
2010-09-30,^GSPTSE,12404.2001953125,12406.400390625,12257.900390625,12368.7001953125,27124020000
2010-10-01,^GSPTSE,12400.099609375,12446.900390625,12363.099609375,12363.099609375,20855740000
2010-10-04,^GSPTSE,12368.0,12375.2001953125,12262.7001953125,12322.900390625,15734160000
2010-10-05,^GSPTSE,12394.400390625,12509.7998046875,12327.7998046875,12498.0,24621400000
2010-10-06,^GSPTSE,12511.7998046875,12511.7998046875,12447.099609375,12501.7001953125,20739900000
2010-10-07,^GSPTSE,12509.2998046875,12523.0,12375.0,12445.900390625,23234620000
2010-10-08,^GSPTSE,12467.0,12541.0,12445.900390625,12535.599609375,18040590000
2010-10-12,^GSPTSE,12530.0,12581.900390625,12479.599609375,12575.599609375,18426200000
2010-10-13,^GSPTSE,12638.099609375,12710.2001953125,12576.7001953125,12673.2998046875,27471500000
2010-10-14,^GSPTSE,12670.900390625,12708.400390625,12588.5,12619.7001953125,20812260000
2010-10-15,^GSPTSE,12648.0,12652.7998046875,12549.5,12609.099609375,18151230000
2010-10-18,^GSPTSE,12596.2001953125,12672.599609375,12596.2001953125,12668.0,14848230000
2010-10-19,^GSPTSE,12551.2998046875,12661.0,12518.5,12570.599609375,21652330000
2010-10-20,^GSPTSE,12561.2001953125,12667.7001953125,12557.2998046875,12649.900390625,17993440000
2010-10-21,^GSPTSE,12658.599609375,12674.099609375,12575.5,12599.2001953125,21943810000
2010-10-22,^GSPTSE,12621.2998046875,12625.2998046875,12566.2998046875,12601.2001953125,16146760000
2010-10-25,^GSPTSE,12671.2998046875,12692.599609375,12609.0,12663.599609375,17141520000
2010-10-26,^GSPTSE,12607.099609375,12694.5,12602.7998046875,12684.7001953125,18092780000
2010-10-27,^GSPTSE,12626.2998046875,12680.5,12508.7001953125,12567.2998046875,21378320000
2010-10-28,^GSPTSE,12611.099609375,12621.0,12504.7998046875,12564.099609375,19063690000
2010-10-29,^GSPTSE,12560.2998046875,12681.900390625,12560.2998046875,12676.2001953125,18442930000
2010-11-01,^GSPTSE,12725.900390625,12759.099609375,12639.7998046875,12664.7998046875,15867490000
2010-11-02,^GSPTSE,12718.900390625,12721.5,12660.5,12681.400390625,15942440000
2010-11-03,^GSPTSE,12685.400390625,12703.900390625,12569.400390625,12671.099609375,23223070000
2010-11-04,^GSPTSE,12831.099609375,12921.2998046875,12676.0,12878.7998046875,30195640000
2010-11-05,^GSPTSE,12894.599609375,13001.2001953125,12881.2001953125,12925.099609375,27272060000
2010-11-08,^GSPTSE,12940.2998046875,13052.5,12924.0,13052.5,22226800000
2010-11-09,^GSPTSE,13109.2998046875,13114.099609375,12877.599609375,12916.599609375,29226400000
2010-11-10,^GSPTSE,12905.0,12942.599609375,12787.0,12942.599609375,25764030000
2010-11-11,^GSPTSE,12925.099609375,12941.900390625,12850.7998046875,12934.7001953125,20198570000
2010-11-12,^GSPTSE,12838.400390625,12934.2001953125,12661.900390625,12749.2001953125,25986110000
2010-11-15,^GSPTSE,12757.5,12820.400390625,12712.599609375,12735.400390625,17763690000
2010-11-16,^GSPTSE,12663.5,12726.599609375,12501.7998046875,12602.2001953125,23513310000
2010-11-17,^GSPTSE,12556.7998046875,12673.400390625,12542.400390625,12657.7998046875,17750040000
2010-11-18,^GSPTSE,12769.599609375,12903.2998046875,12684.599609375,12870.0,21554970000
2010-11-19,^GSPTSE,12835.400390625,12967.5,12813.7998046875,12956.2998046875,17593380000
2010-11-22,^GSPTSE,12931.7998046875,12964.0,12850.7998046875,12929.0,16017130000
2010-11-23,^GSPTSE,12858.599609375,12929.0,12780.900390625,12793.7998046875,21151860000
2010-11-24,^GSPTSE,12843.900390625,12902.0,12795.7001953125,12902.0,19135760000
2010-11-25,^GSPTSE,12912.099609375,12945.7998046875,12902.2001953125,12945.7998046875,7367630000
2010-11-26,^GSPTSE,12865.900390625,12917.599609375,12845.400390625,12892.7001953125,15195690000
2010-11-29,^GSPTSE,12888.099609375,12930.2998046875,12783.400390625,12895.7001953125,20834320000
2010-11-30,^GSPTSE,12882.7998046875,13032.5,12882.7998046875,12952.900390625,33068000000
2010-12-01,^GSPTSE,13067.0,13154.400390625,12952.900390625,13148.400390625,26939880000
2010-12-02,^GSPTSE,13139.7001953125,13190.7001953125,13132.0,13163.5,25266830000
2010-12-03,^GSPTSE,13134.7998046875,13196.5,13134.7998046875,13179.0,30083070000
2010-12-06,^GSPTSE,13207.2001953125,13276.0,13181.2998046875,13276.0,20771690000
2010-12-07,^GSPTSE,13368.7998046875,13368.7998046875,13240.5,13250.7001953125,24966910000
2010-12-08,^GSPTSE,13211.2998046875,13234.2998046875,13132.400390625,13152.0,23969250000
2010-12-09,^GSPTSE,13221.7998046875,13225.0,13144.2998046875,13166.900390625,20110270000
2010-12-10,^GSPTSE,13163.2998046875,13253.400390625,13163.2998046875,13239.5,18878100000
2010-12-13,^GSPTSE,13290.2998046875,13360.099609375,13256.599609375,13295.900390625,21555220000
2010-12-14,^GSPTSE,13313.900390625,13328.400390625,13241.7001953125,13280.099609375,21057720000
2010-12-15,^GSPTSE,13234.0,13281.0,13168.099609375,13229.099609375,23663600000
2010-12-16,^GSPTSE,13205.2998046875,13223.7001953125,13122.900390625,13181.2001953125,20999030000
2010-12-17,^GSPTSE,13194.599609375,13220.5,13094.099609375,13201.5,43122370000
2010-12-20,^GSPTSE,13231.5,13262.7998046875,13193.2998046875,13193.2998046875,17358020000
2010-12-21,^GSPTSE,13240.7998046875,13365.2001953125,13194.7001953125,13365.2001953125,15899860000
2010-12-22,^GSPTSE,13380.7998046875,13397.2998046875,13349.7001953125,13380.7001953125,15080690000
2010-12-23,^GSPTSE,13353.900390625,13397.0,13316.599609375,13371.2001953125,11962500000
2010-12-24,^GSPTSE,13371.400390625,13394.400390625,13366.599609375,13383.2001953125,18240000
2010-12-29,^GSPTSE,13413.2001953125,13449.7998046875,13383.2001953125,13449.2001953125,10894920000
2010-12-30,^GSPTSE,13449.7998046875,13493.599609375,13400.7001953125,13434.400390625,9572560000
2010-12-31,^GSPTSE,13416.5,13465.5,13383.0,13443.2001953125,8043240000
2011-01-04,^GSPTSE,13530.400390625,13530.400390625,13326.7001953125,13402.2998046875,20399280000
2011-01-05,^GSPTSE,13365.2998046875,13400.0,13301.2001953125,13396.0,22695390000
2011-01-06,^GSPTSE,13407.599609375,13413.2001953125,13290.900390625,13311.7001953125,22591020000
2011-01-07,^GSPTSE,13263.099609375,13329.599609375,13233.2998046875,13272.2998046875,20803110000
2011-01-10,^GSPTSE,13291.599609375,13295.400390625,13139.5,13245.099609375,17937570000
2011-01-11,^GSPTSE,13341.900390625,13421.7998046875,13245.099609375,13401.099609375,24849450000
2011-01-12,^GSPTSE,13467.400390625,13497.7001953125,13402.2998046875,13460.2001953125,27038770000
2011-01-13,^GSPTSE,13492.2998046875,13505.400390625,13383.5,13401.5,27959260000
2011-01-14,^GSPTSE,13408.900390625,13464.099609375,13376.099609375,13464.099609375,24539080000
2011-01-17,^GSPTSE,13427.099609375,13473.0,13424.400390625,13440.099609375,93100000
2011-01-18,^GSPTSE,13486.2001953125,13565.599609375,13440.7001953125,13559.2001953125,28800460000
2011-01-19,^GSPTSE,13570.099609375,13572.2998046875,13411.5,13439.0,21937970000
2011-01-20,^GSPTSE,13362.400390625,13429.5,13238.900390625,13331.2998046875,26026180000
2011-01-21,^GSPTSE,13355.2998046875,13408.0,13258.599609375,13258.599609375,40614870000
2011-01-24,^GSPTSE,13313.7001953125,13369.2998046875,13264.7001953125,13347.599609375,18593440000
2011-01-25,^GSPTSE,13322.400390625,13347.0,13192.7001953125,13259.599609375,25372790000
2011-01-26,^GSPTSE,13300.2998046875,13477.900390625,13259.599609375,13465.7998046875,25221190000
2011-01-27,^GSPTSE,13473.0,13497.2001953125,13397.5,13410.2001953125,21548460000
2011-01-28,^GSPTSE,13406.400390625,13497.599609375,13406.0,13437.599609375,23465400000
2011-01-31,^GSPTSE,13449.7001953125,13588.5,13438.400390625,13552.0,23129440000
2011-02-01,^GSPTSE,13617.7001953125,13714.5,13552.2998046875,13712.599609375,25378890000
2011-02-02,^GSPTSE,13729.099609375,13731.2998046875,13673.099609375,13680.2998046875,19331080000
2011-02-03,^GSPTSE,13733.099609375,13844.099609375,13683.5,13841.400390625,28756550000
2011-02-04,^GSPTSE,13843.5,13863.099609375,13778.099609375,13791.900390625,21205130000
2011-02-07,^GSPTSE,13854.099609375,13872.099609375,13791.7998046875,13811.900390625,24076210000
2011-02-08,^GSPTSE,13841.2998046875,13909.7998046875,13786.400390625,13892.5,21946760000
2011-02-09,^GSPTSE,13892.2998046875,13905.400390625,13774.7998046875,13784.2998046875,21882940000
2011-02-10,^GSPTSE,13741.599609375,13848.599609375,13692.7998046875,13840.599609375,21019230000
2011-02-11,^GSPTSE,13823.7998046875,13854.0,13766.7998046875,13766.7998046875,19040780000
