,Pred_Ent
321,0.07123559
322,0.07342428
323,0.07954304
324,0.08076565
325,0.08249609
326,0.08247565
327,0.081321135
328,0.08129084
329,0.078952916
330,0.0853046
331,0.08561952
332,0.085901886
333,0.08585818
334,0.08554026
335,0.080475785
336,0.07960771
337,0.08292876
338,0.07402905
339,0.073170684
340,0.07213973
341,0.065668195
342,0.0646886
343,0.0677441
344,0.070253894
345,0.07146879
346,0.07039037
347,0.07652728
348,0.07477052
349,0.07815027
350,0.07733369
351,0.079551645
352,0.07917481
353,0.075144365
354,0.07694081
355,0.0751651
356,0.078884795
357,0.07748627
358,0.08519961
359,0.08294388
360,0.084129386
361,0.088888764
362,0.086921945
363,0.089530945
364,0.08565014
365,0.08216761
366,0.08485616
367,0.089954875
368,0.09247871
369,0.09118939
370,0.094980076
371,0.09136966
372,0.085226305
373,0.08592274
374,0.082206205
375,0.082241066
376,0.08285442
377,0.08685957
378,0.08705461
379,0.09130703
380,0.091064304
381,0.087944694
382,0.24053822
383,0.23531517
384,0.22523943
385,0.22331178
386,0.21970388
387,0.20905043
388,0.21811335
389,0.219875
390,0.22185747
391,0.22730598
392,0.2126373
393,0.20215529
394,0.20522532
395,0.1992327
396,0.18915445
397,0.19653217
398,0.19652629
399,0.2004452
400,0.19891271
401,0.20311835
402,0.20590371
403,0.20765972
404,0.21950531
405,0.21942206
406,0.22221982
407,0.22721973
408,0.2340879
409,0.2353868
410,0.23157454
411,0.22967854
412,0.22150148
413,0.22566625
414,0.23212598
415,0.22963624
416,0.23066095
417,0.2314983
418,0.23338616
419,0.22326495
420,0.2214565
421,0.21972068
422,0.21474215
423,0.21891813
424,0.21697436
425,0.21319003
426,0.21528748
427,0.21601552
428,0.21866176
429,0.21677235
430,0.21055952
431,0.20657367
432,0.20190084
433,0.20106356
434,0.19527607
435,0.19476944
436,0.19925855
437,0.19420938
438,0.19226831
439,0.19375679
440,0.19535005
441,0.19659357
442,0.1927382
443,0.19608906
444,0.1922258
445,0.19297314
446,0.18624875
447,0.19596389
448,0.19119547
449,0.19904578
450,0.19610201
451,0.19782938
452,0.1893362
453,0.18692982
454,0.18210816
455,0.18867935
456,0.18354613
457,0.17745216
458,0.18732856
459,0.18434593
460,0.18543838
461,0.17728263
462,0.17701814
463,0.18397972
464,0.18860775
465,0.19276199
466,0.18823266
467,0.1857467
468,0.18325281
469,0.183497
470,0.18383738
471,0.1813994
472,0.18076627
473,0.18430002
474,0.182228
475,0.18049356
476,0.184369
477,0.17960322
478,0.18390761
479,0.18541694
480,0.18236724
481,0.18145719
482,0.18590458
483,0.19104774
484,0.18427265
485,0.17881858
486,0.18039776
487,0.17862381
488,0.1889219
489,0.18707214
490,0.18909594
491,0.1805121
492,0.17859358
493,0.18092531
494,0.17988019
495,0.18145521
496,0.18559168
497,0.20055106
498,0.20341787
499,0.19846275
500,0.19558033
501,0.20345509
502,0.1975566
503,0.18981203
504,0.19386806
505,0.19670689
506,0.19803394
507,0.19740453
508,0.19073522
509,0.19161133
510,0.19108745
511,0.18066362
512,0.1802243
513,0.18326212
514,0.17934443
515,0.18016815
516,0.18117037
517,0.17976859
518,0.17898339
519,0.18221399
520,0.18729724
521,0.19041757
522,0.19184795
523,0.19130927
524,0.1927583
525,0.19251563
526,0.1901573
527,0.19012752
528,0.18712081
529,0.18593082
530,0.18104877
531,0.175457
532,0.17221594
533,0.16854393
534,0.16746208
535,0.17511457
536,0.1733404
537,0.16818146
538,0.1689995
539,0.16962561
540,0.1691518
541,0.16925575
542,0.16839656
543,0.16482729
544,0.15987769
545,0.1613381
546,0.15872376
547,0.16143504
548,0.16513287
549,0.16410796
550,0.16523695
551,0.1653478
552,0.16125758
553,0.1601127
554,0.16295058
555,0.15988207
556,0.15976432
557,0.15782881
558,0.15832494
559,0.15959597
560,0.16258971
561,0.1654885
562,0.16291258
563,0.16087241
564,0.16349119
565,0.16126545
566,0.16410875
567,0.16322422
568,0.16428144
569,0.1624155
570,0.16286707
571,0.16713057
572,0.16846913
573,0.16893002
574,0.16888799
575,0.16830784
576,0.16916242
577,0.17259136
578,0.17068893
579,0.16939759
580,0.16763267
581,0.16770697
582,0.16710971
583,0.16802672
584,0.16594931
585,0.1653511
586,0.16305996
587,0.16625027
588,0.16438156
589,0.16231896
590,0.163637
591,0.16549958
592,0.16805038
593,0.1678886
594,0.16232118
595,0.16190857
596,0.16639042
597,0.16325554
598,0.16512935
599,0.16834961
