DateTime,Ticker,Open,High,Low,Close,Volume
2009-12-31,DX=F,78.22000122070312,78.3949966430664,77.79000091552734,78.22000122070312,7947
2010-01-04,DX=F,78.3550033569336,78.58999633789062,77.57499694824219,77.83000183105469,18393
2010-01-05,DX=F,77.76499938964844,77.94999694824219,77.38999938964844,77.8499984741211,19302
2010-01-06,DX=F,77.94000244140625,78.21499633789062,77.58000183105469,77.65499877929688,16014
2010-01-07,DX=F,77.61499786376953,78.2699966430664,77.5999984741211,78.1050033569336,15509
2010-01-08,DX=F,78.19999694824219,78.43499755859375,77.54499816894531,77.65499877929688,23906
2010-01-11,DX=F,77.62999725341797,77.66000366210938,76.94499969482422,77.16000366210938,20208
2010-01-12,DX=F,77.30999755859375,77.45999908447266,76.88999938964844,77.12000274658203,25025
2010-01-13,DX=F,77.26499938964844,77.32499694824219,76.73999786376953,76.98999786376953,15817
2010-01-14,DX=F,76.91999816894531,77.17500305175781,76.80999755859375,76.88500213623047,12396
2010-01-15,DX=F,77.01000213623047,77.55999755859375,76.98500061035156,77.4800033569336,13005
2010-01-19,DX=F,77.16500091552734,77.8550033569336,77.08999633789062,77.6500015258789,14307
2010-01-20,DX=F,77.67500305175781,78.63999938964844,77.67500305175781,78.5,21023
2010-01-21,DX=F,78.49500274658203,79.0,78.30000305175781,78.51499938964844,30323
2010-01-22,DX=F,78.51499938964844,78.7300033569336,78.22000122070312,78.43000030517578,20924
2010-01-25,DX=F,78.43000030517578,78.51499938964844,78.19999694824219,78.3499984741211,11288
2010-01-26,DX=F,78.30500030517578,78.83499908447266,78.23500061035156,78.61000061035156,19398
2010-01-27,DX=F,78.67500305175781,79.05000305175781,78.52999877929688,78.87000274658203,21114
2010-01-28,DX=F,78.9749984741211,79.26499938964844,78.75,79.0999984741211,25043
2010-01-29,DX=F,79.23999786376953,79.68000030517578,79.06999969482422,79.6500015258789,23629
2010-02-01,DX=F,79.61000061035156,79.76000213623047,79.3499984741211,79.41999816894531,18211
2010-02-02,DX=F,79.41000366210938,79.58000183105469,79.13500213623047,79.18000030517578,15676
2010-02-03,DX=F,79.1449966430664,79.62000274658203,78.83000183105469,79.55000305175781,23171
2010-02-04,DX=F,79.63500213623047,80.2249984741211,79.51000213623047,80.07499694824219,29023
2010-02-05,DX=F,80.30000305175781,80.81999969482422,80.09500122070312,80.59500122070312,42760
2010-02-08,DX=F,80.55999755859375,80.66500091552734,80.2300033569336,80.44000244140625,27536
2010-02-09,DX=F,80.52999877929688,80.52999877929688,79.6500015258789,79.98999786376953,42417
2010-02-10,DX=F,79.8949966430664,80.43499755859375,79.7699966430664,80.13999938964844,29873
2010-02-11,DX=F,80.0199966430664,80.5999984741211,79.81999969482422,80.0999984741211,32331
2010-02-12,DX=F,80.18000030517578,80.83499908447266,80.07499694824219,80.41000366210938,29512
