,Pred_Ent
720,0.04971221
721,0.049306177
722,0.048451528
723,0.04827085
724,0.04730602
725,0.040022623
726,0.040124975
727,0.03911211
728,0.037900046
729,0.035480265
730,0.046524897
731,0.047547165
732,0.04799682
733,0.049572412
734,0.051323216
735,0.040776975
736,0.042728018
737,0.044053413
738,0.04650152
739,0.048748173
740,0.066566125
741,0.070501536
742,0.07644625
743,0.085847504
744,0.096639015
745,0.14141534
746,0.15631834
747,0.17389806
748,0.19578023
749,0.21939352
750,0.2997418
751,0.34561014
752,0.38916224
753,0.43058288
754,0.4698183
755,0.38338077
756,0.40443733
757,0.41843337
758,0.42482772
759,0.42670846
760,0.46608573
761,0.46267426
762,0.45958936
763,0.45864627
764,0.45952407
765,0.4625932
766,0.4669902
767,0.4704797
768,0.47308564
769,0.47418416
770,0.43965933
771,0.43799245
772,0.43475243
773,0.42990294
774,0.42397678
775,0.40259373
776,0.39427087
777,0.38645816
778,0.37907287
779,0.37214482
780,0.3557462
781,0.34969383
782,0.34364814
783,0.3372429
784,0.3306327
785,0.31344494
786,0.3078945
787,0.301715
788,0.29511392
789,0.28814372
790,0.27255958
791,0.26727745
792,0.2614791
793,0.25550812
794,0.24905661
795,0.22422631
796,0.21722963
797,0.2098717
798,0.2025523
799,0.19507563
800,0.16770075
801,0.16024028
802,0.15209892
803,0.14381105
804,0.13510914
805,0.13277203
806,0.12924725
807,0.124639325
808,0.119994864
809,0.114854984
810,0.0948138
811,0.09241876
812,0.08861301
813,0.08358873
814,0.077840485
815,0.057702035
816,0.055658635
817,0.05157719
818,0.046770252
819,0.04035536
820,0.029592976
821,0.031583037
822,0.03111314
823,0.03019455
824,0.028568283
825,0.014746369
826,0.022776179
827,0.028718136
828,0.03486668
829,0.041780844
830,0.029117312
831,0.043718934
832,0.058484104
833,0.076050244
834,0.094899364
835,0.08812786
836,0.10297788
837,0.12138749
838,0.1446275
839,0.16997422
840,0.21577038
841,0.24600732
842,0.27498275
843,0.303683
844,0.33073562
845,0.34202507
846,0.3644833
847,0.38349977
848,0.4005129
849,0.41566682
850,0.43704593
851,0.45034176
852,0.46087152
853,0.46902156
854,0.47520864
855,0.49224496
856,0.4976974
857,0.5021463
858,0.505629
859,0.5087867
860,0.5052598
861,0.50836146
862,0.51054156
863,0.5116371
864,0.5119393
865,0.49921453
866,0.50041205
867,0.5005155
868,0.49802977
869,0.4940731
870,0.49411345
871,0.49059516
872,0.48741376
873,0.48375046
874,0.48003593
875,0.4729963
876,0.46785268
877,0.4637148
878,0.46027756
879,0.45718527
880,0.43529952
881,0.4310186
882,0.4266748
883,0.42206883
884,0.4170943
885,0.40171808
886,0.3974931
887,0.39303976
888,0.38789374
889,0.38250414
890,0.36495537
891,0.3596118
892,0.3540765
893,0.34823397
894,0.34214666
895,0.32861784
896,0.324803
897,0.32023647
898,0.3149706
899,0.30912694
900,0.29168147
901,0.2880696
902,0.2836925
903,0.27848592
904,0.27274412
905,0.2551403
906,0.25255448
907,0.24868745
908,0.24422458
909,0.23856507
910,0.22166042
911,0.21979229
912,0.21675543
913,0.21239726
914,0.20718093
915,0.18515734
916,0.18243408
917,0.17816924
918,0.17304
919,0.16716449
920,0.15957986
921,0.15561347
922,0.15139775
923,0.14749427
924,0.1435629
925,0.17166515
926,0.17404939
927,0.17780012
928,0.1843927
929,0.19262257
930,0.2156532
931,0.22797166
932,0.2426736
933,0.26094386
934,0.28199977
935,0.31782693
936,0.34424984
937,0.37196776
938,0.4017082
939,0.43210137
940,0.41653895
941,0.4427108
942,0.46696943
943,0.4884735
944,0.50793767
945,0.51370096
946,0.52975076
947,0.5434688
948,0.5557862
949,0.56632966
950,0.5715885
951,0.58113927
952,0.589395
953,0.59577197
954,0.6019334
955,0.59995204
956,0.60540694
957,0.61026853
958,0.61332685
959,0.6156059
960,0.60445887
961,0.6055601
962,0.6065476
963,0.6060338
964,0.6051097
965,0.5886511
966,0.5853015
967,0.5824411
968,0.57904
969,0.5754972
970,0.5647286
971,0.5591308
972,0.5542757
973,0.54918784
974,0.544316
975,0.5403647
976,0.53599805
977,0.5318737
978,0.52775294
979,0.5235551
980,0.51139325
981,0.50784343
982,0.5041816
983,0.5001712
984,0.49607664
985,0.47881648
986,0.4742934
987,0.4698277
988,0.46515372
989,0.4601496
990,0.4483881
991,0.44490594
992,0.44121754
993,0.436934
994,0.43243682
995,0.41688895
996,0.4136158
997,0.4101505
998,0.4059863
999,0.4016586
1000,0.3799368
1001,0.37675372
1002,0.37286186
1003,0.3681429
1004,0.36311194
1005,0.34218693
1006,0.33812565
1007,0.3333488
1008,0.32791
1009,0.32189298
1010,0.3093414
1011,0.30628031
1012,0.30244642
1013,0.29800475
1014,0.29324868
1015,0.2757034
1016,0.2721429
1017,0.26818484
1018,0.26428837
1019,0.26035804
1020,0.2727114
1021,0.2730797
1022,0.27427322
1023,0.27743584
1024,0.28195602
1025,0.31140187
1026,0.3205632
1027,0.3327085
1028,0.34876657
1029,0.36786866
1030,0.37808016
1031,0.39903456
1032,0.42142785
1033,0.44569346
1034,0.47097993
1035,0.4788249
1036,0.50415623
1037,0.52823555
1038,0.5510515
1039,0.57218355
1040,0.53608066
1041,0.55105495
1042,0.5630056
1043,0.57077175
1044,0.57670945
1045,0.5935843
1046,0.6005885
1047,0.6066521
1048,0.6111099
1049,0.61452514
1050,0.60975206
1051,0.6116829
1052,0.6141571
1053,0.6157892
1054,0.6174399
1055,0.6102055
1056,0.60999775
1057,0.6105042
1058,0.61072266
1059,0.61089045
1060,0.60208976
1061,0.6000327
1062,0.5986596
1063,0.5974634
1064,0.596195
1065,0.5764739
1066,0.5724743
1067,0.56915104
1068,0.5653986
1069,0.5616509
1070,0.5483783
1071,0.5442662
1072,0.5404252
1073,0.53646994
1074,0.5322403
1075,0.52027696
1076,0.5167509
1077,0.5134023
1078,0.5096058
1079,0.5055925
1080,0.48306856
1081,0.47804332
1082,0.47311354
1083,0.46769565
1084,0.46240494
1085,0.45071447
1086,0.44708163
1087,0.44295692
1088,0.43806493
1089,0.4328962
1090,0.4166319
1091,0.413062
1092,0.40894276
1093,0.40416676
1094,0.3988099
1095,0.3797928
1096,0.37547404
1097,0.3706003
1098,0.36514452
1099,0.35913897
1100,0.3394754
1101,0.33522606
1102,0.3303116
1103,0.3247003
1104,0.31860194
1105,0.30496597
1106,0.30183628
1107,0.29780585
1108,0.29289907
1109,0.2876252
1110,0.27231017
1111,0.26949674
1112,0.26589197
1113,0.26169288
1114,0.2572422
1115,0.26760194
1116,0.26720098
1117,0.2676296
1118,0.26970354
1119,0.2730034
1120,0.29712737
1121,0.30451846
1122,0.31438604
1123,0.32776266
1124,0.34404874
1125,0.37450016
1126,0.39507717
1127,0.41835135
1128,0.44439858
1129,0.47258002
1130,0.47694895
1131,0.5046705
1132,0.5308874
1133,0.55643827
1134,0.5803465
1135,0.5891148
1136,0.60973257
1137,0.6285669
1138,0.6457958
1139,0.66099745
1140,0.6695589
1141,0.68184096
1142,0.6940676
1143,0.7035746
1144,0.7127547
1145,0.70564735
1146,0.71319896
1147,0.7196457
1148,0.7237489
1149,0.7267061
1150,0.7143689
1151,0.716792
1152,0.71844107
1153,0.71811277
1154,0.71684134
1155,0.7057375
1156,0.70340985
1157,0.70132756
1158,0.69783247
1159,0.6937496
1160,0.6797728
1161,0.6729985
1162,0.6672625
1163,0.6611678
1164,0.6552965
1165,0.6488636
1166,0.64152986
1167,0.635257
1168,0.6287451
1169,0.62267286
1170,0.6144683
1171,0.6075117
1172,0.60129297
1173,0.5951508
1174,0.58912414
1175,0.57142377
1176,0.56433725
1177,0.5573933
1178,0.5501829
1179,0.5429868
1180,0.52672213
1181,0.5194055
1182,0.51210135
1183,0.50458163
1184,0.49690998
1185,0.47630855
1186,0.4689424
1187,0.46132487
1188,0.45322353
1189,0.44516683
1190,0.4333163
1191,0.426719
1192,0.41990238
1193,0.41255736
1194,0.40523022
1195,0.39031026
1196,0.38459712
1197,0.37817582
1198,0.37137252
1199,0.3642496
1200,0.34549534
1201,0.3404299
1202,0.33467543
1203,0.32834005
1204,0.32124743
1205,0.3080167
1206,0.305117
1207,0.30101728
1208,0.2957855
1209,0.28970245
1210,0.29182562
1211,0.28985393
1212,0.2878266
1213,0.2864753
1214,0.28575987
1215,0.30647856
1216,0.31045842
1217,0.31598768
1218,0.32445663
1219,0.33523437
1220,0.3827981
1221,0.40214592
1222,0.42387363
1223,0.44849575
1224,0.47565114
1225,0.50360185
1226,0.53518385
1227,0.5666536
1228,0.5979151
1229,0.6283285
1230,0.6333625
1231,0.6604863
1232,0.6847457
1233,0.70539623
1234,0.72349185
1235,0.7436266
1236,0.7598148
1237,0.77408534
1238,0.78514534
1239,0.7939491
1240,0.79550695
1241,0.8040514
1242,0.8117535
1243,0.81656766
1244,0.8200044
1245,0.79984254
1246,0.80295867
1247,0.8051307
1248,0.8042622
1249,0.80188435
1250,0.79779714
1251,0.7947312
1252,0.7923955
1253,0.78892857
1254,0.78534245
1255,0.7736786
1256,0.765946
1257,0.7600451
1258,0.7546441
1259,0.7498724
1260,0.73740065
1261,0.7293981
1262,0.7230359
1263,0.716928
1264,0.7113541
1265,0.69852066
1266,0.69119513
1267,0.68471926
1268,0.6785006
1269,0.67249745
1270,0.6566038
1271,0.6493177
1272,0.6426782
1273,0.6356154
1274,0.6286987
1275,0.61193806
1276,0.60448676
1277,0.59742194
1278,0.58978397
1279,0.58202
1280,0.56725675
1281,0.559986
1282,0.55304474
1283,0.54562485
1284,0.53838605
1285,0.5233935
1286,0.51675767
1287,0.510155
1288,0.50326353
1289,0.49611947
1290,0.47934476
1291,0.4732717
1292,0.46687847
1293,0.46001646
1294,0.45271862
1295,0.43664426
1296,0.43102312
1297,0.42507336
1298,0.41844827
1299,0.41154337
1300,0.39339337
1301,0.3880092
1302,0.38205534
1303,0.3751472
1304,0.36797255
1305,0.36454737
1306,0.36016238
1307,0.35576522
1308,0.35164618
1309,0.34800583
1310,0.37683398
1311,0.37856296
1312,0.38205963
1313,0.38807034
1314,0.39611334
1315,0.4342938
1316,0.4474463
1317,0.46306717
1318,0.4824227
1319,0.50411963
1320,0.5109306
1321,0.5322922
1322,0.5542734
1323,0.5764137
1324,0.5992731
1325,0.6085486
1326,0.62991977
1327,0.65014905
1328,0.6684228
1329,0.6853163
1330,0.6869329
1331,0.7009936
1332,0.71388704
1333,0.7244869
1334,0.7343908
1335,0.72389734
1336,0.73086
1337,0.7373973
1338,0.74216557
1339,0.74624604
1340,0.73314464
1341,0.73573166
1342,0.73825884
1343,0.7388024
1344,0.7385264
1345,0.72096586
1346,0.7190091
1347,0.71718204
1348,0.7137563
1349,0.70948976
1350,0.68337244
1351,0.6749845
1352,0.66779345
1353,0.6605676
1354,0.653397
1355,0.63424385
1356,0.6233193
1357,0.61367303
1358,0.6044478
1359,0.596076
1360,0.57873493
1361,0.56793505
1362,0.5581902
1363,0.54863614
1364,0.5394354
1365,0.52969825
1366,0.52056444
1367,0.51191974
1368,0.5033515
1369,0.49484733
1370,0.4850099
1371,0.47683707
1372,0.46913755
1373,0.46152854
1374,0.45393813
1375,0.43702978
1376,0.4297269
1377,0.42256674
1378,0.41525888
1379,0.4083166
1380,0.38930237
1381,0.3833566
1382,0.37690902
1383,0.37039298
1384,0.3636678
1385,0.34074986
1386,0.33542365
1387,0.32936865
1388,0.32290083
1389,0.31589732
1390,0.29784876
1391,0.29434592
1392,0.2896642
1393,0.28424186
1394,0.2782036
1395,0.2631973
1396,0.26108015
1397,0.25787905
1398,0.25413063
1399,0.24995887
1400,0.2387975
1401,0.23700586
1402,0.23478253
1403,0.23291071
1404,0.23180486
1405,0.2534029
1406,0.25833374
1407,0.2645109
1408,0.27303892
1409,0.2835378
1410,0.32598925
1411,0.3431857
1412,0.36305988
1413,0.38679278
1414,0.41303825
1415,0.4437005
1416,0.47380093
1417,0.5041536
1418,0.53433484
1419,0.56339544
1420,0.5628589
1421,0.5874027
1422,0.60984725
1423,0.6293554
1424,0.6474156
1425,0.6634694
1426,0.6782263
1427,0.692284
1428,0.7047009
1429,0.7158216
1430,0.7280499
1431,0.73870206
1432,0.7494523
1433,0.75821984
1434,0.7661683
1435,0.7826237
1436,0.7920305
1437,0.8000907
1438,0.8042335
1439,0.80651546
1440,0.78561294
1441,0.78740245
1442,0.78844184
1443,0.7874102
1444,0.7852319
1445,0.7745869
1446,0.7702746
1447,0.7669314
1448,0.76288843
1449,0.7590564
1450,0.75443286
1451,0.74736446
1452,0.7421654
1453,0.7375741
1454,0.73355985
1455,0.71767634
1456,0.71049607
1457,0.7047389
1458,0.6990315
1459,0.6939646
1460,0.6839266
1461,0.67750305
1462,0.67192215
1463,0.6662622
1464,0.66088194
1465,0.6396607
1466,0.6316152
1467,0.6243898
1468,0.61723757
1469,0.6103679
1470,0.5932153
1471,0.5857973
1472,0.57870907
1473,0.5714336
1474,0.56387043
1475,0.5456188
1476,0.53835624
1477,0.5312932
1478,0.5236773
1479,0.5160722
1480,0.5015862
1481,0.49495888
1482,0.4882834
1483,0.4812286
1484,0.47394943
1485,0.46074903
1486,0.45527694
1487,0.44994897
1488,0.4436069
1489,0.43710518
1490,0.42051244
1491,0.41583288
1492,0.41057736
1493,0.40458655
1494,0.39821064
1495,0.38651565
1496,0.38160425
1497,0.37667584
1498,0.3718159
1499,0.3665532
1500,0.38455236
1501,0.3835607
1502,0.3837849
1503,0.3859843
1504,0.38993055
1505,0.42792505
1506,0.43726635
1507,0.44933233
1508,0.4650014
1509,0.4830237
1510,0.5036588
1511,0.52312243
1512,0.54460114
1513,0.56832373
1514,0.59267473
1515,0.6077095
1516,0.63227165
1517,0.6556782
1518,0.676291
1519,0.6961535
1520,0.7179756
1521,0.73656744
1522,0.7536987
1523,0.7681897
1524,0.781778
1525,0.7885105
1526,0.80054075
1527,0.81153125
1528,0.8203482
1529,0.8283525
1530,0.8199154
1531,0.8272584
1532,0.8332972
1533,0.8362284
1534,0.8374817
1535,0.84067506
1536,0.8431093
1537,0.8451442
1538,0.84494144
1539,0.8432698
1540,0.8298811
1541,0.82685083
1542,0.82401943
1543,0.8195929
1544,0.81457216
1545,0.8026246
1546,0.7949317
1547,0.78857464
1548,0.7819052
1549,0.77543974
1550,0.772362
1551,0.76466906
1552,0.7579144
1553,0.7510526
1554,0.7442445
1555,0.72937864
1556,0.72045577
1557,0.7125985
1558,0.70451194
1559,0.6966659
1560,0.67903745
1561,0.6690663
1562,0.65990597
1563,0.65082127
1564,0.6422908
1565,0.6343656
1566,0.62628347
1567,0.6184502
1568,0.6104073
1569,0.6025349
1570,0.59001845
1571,0.58312327
1572,0.5761708
1573,0.5689333
1574,0.56159097
1575,0.5478943
1576,0.5419095
1577,0.5358186
1578,0.5289405
1579,0.52166295
1580,0.5125825
1581,0.5076725
1582,0.50269556
1583,0.4967981
1584,0.49074426
1585,0.46860242
1586,0.46303576
1587,0.4571235
1588,0.45027357
1589,0.4431892
1590,0.42939693
1591,0.4240623
1592,0.41848966
1593,0.4120943
1594,0.40560794
1595,0.41701126
1596,0.41346484
1597,0.41095412
1598,0.41013306
1599,0.41041288
1600,0.45115173
1601,0.4584514
1602,0.4674856
1603,0.47959948
1604,0.4938513
1605,0.5402548
1606,0.55991834
1607,0.58184767
1608,0.60651547
1609,0.6321383
1610,0.6681474
1611,0.6951334
1612,0.72138476
1613,0.74606043
1614,0.76954025
1615,0.80152166
1616,0.82420784
1617,0.84473795
1618,0.86249954
1619,0.8783343
1620,0.89889216
1621,0.91542965
1622,0.9298258
1623,0.94017273
1624,0.94880027
1625,0.963206
1626,0.97508335
1627,0.9846967
1628,0.9899159
1629,0.9923071
1630,0.9950695
1631,1.0010508
1632,1.00542
1633,1.005811
1634,1.0041479
1635,0.9983455
1636,0.9978282
1637,0.9971337
1638,0.9938785
1639,0.9889529
1640,0.98120075
1641,0.97440153
1642,0.96919185
1643,0.9634346
1644,0.9575601
1645,0.94818395
1646,0.9404263
1647,0.93364376
1648,0.9259358
1649,0.91802365
1650,0.906277
1651,0.8974854
1652,0.88943595
1653,0.8800817
1654,0.87035125
1655,0.87315667
1656,0.86414844
1657,0.856397
1658,0.84800243
1659,0.8396944
1660,0.8393676
1661,0.8326739
1662,0.82618654
1663,0.8189972
1664,0.8115166
1665,0.7948221
1666,0.78782254
1667,0.78114355
1668,0.77335703
1669,0.76523006
1670,0.74934226
