DateTime,Ticker,Open,High,Low,Close,Volume
2009-12-31,^W5000,11664.6103515625,11678.009765625,11545.5498046875,11548.41015625,0
2010-01-04,^W5000,11549.1396484375,11749.3701171875,11549.1396484375,11743.5400390625,0
2010-01-05,^W5000,11744.580078125,11784.0703125,11706.6201171875,11780.330078125,0
2010-01-06,^W5000,11793.1796875,11825.08984375,11772.5595703125,11803.6201171875,0
2010-01-07,^W5000,11803.6201171875,11856.4697265625,11740.1201171875,11850.4501953125,0
2010-01-08,^W5000,11850.4697265625,11891.4404296875,11795.5302734375,11889.2001953125,0
2010-01-11,^W5000,11889.2001953125,11941.6103515625,11856.1201171875,11906.2197265625,0
2010-01-12,^W5000,11906.2197265625,11906.2197265625,11738.0595703125,11777.1904296875,0
2010-01-13,^W5000,11777.1904296875,11904.5,11740.6298828125,11879.5400390625,0
2010-01-14,^W5000,11879.5302734375,11928.009765625,11859.6201171875,11908.169921875,0
2010-01-15,^W5000,11908.169921875,11917.009765625,11730.3603515625,11777.1103515625,0
2010-01-19,^W5000,11777.1103515625,11929.3798828125,11774.3203125,11928.51953125,0
2010-01-20,^W5000,11928.51953125,11928.51953125,11710.4404296875,11807.330078125,0
2010-01-21,^W5000,11807.5,11854.169921875,11583.2802734375,11599.2099609375,0
2010-01-22,^W5000,11599.2099609375,11599.2099609375,11328.2099609375,11348.3798828125,0
2010-01-25,^W5000,11354.3603515625,11456.1201171875,11353.5400390625,11393.150390625,0
2010-01-26,^W5000,11393.150390625,11462.2197265625,11324.330078125,11343.400390625,0
2010-01-27,^W5000,11343.4501953125,11417.2998046875,11247.4697265625,11399.2900390625,0
2010-01-28,^W5000,11399.2900390625,11431.2099609375,11196.58984375,11264.1904296875,0
2010-01-29,^W5000,11264.1904296875,11393.3798828125,11127.009765625,11151.150390625,0
2010-02-01,^W5000,11151.1298828125,11310.330078125,11151.1298828125,11310.330078125,0
2010-02-02,^W5000,11310.330078125,11464.009765625,11293.4697265625,11448.3095703125,0
2010-02-03,^W5000,11448.33984375,11448.33984375,11347.3798828125,11386.2099609375,0
2010-02-04,^W5000,11386.2099609375,11386.2099609375,11022.490234375,11025.080078125,0
2010-02-05,^W5000,11025.080078125,11062.580078125,10827.169921875,11057.2197265625,0
2010-02-08,^W5000,11057.23046875,11113.2001953125,10963.2900390625,10966.4697265625,0
2010-02-09,^W5000,10966.4697265625,11190.0498046875,10966.4697265625,11107.5595703125,0
2010-02-10,^W5000,11107.5595703125,11138.6103515625,10989.349609375,11084.1904296875,0
2010-02-11,^W5000,11084.1904296875,11218.0400390625,11008.5400390625,11208.509765625,0
2010-02-12,^W5000,11208.509765625,11212.169921875,11056.33984375,11201.3701171875,0
2010-02-16,^W5000,11201.3701171875,11406.099609375,11201.3701171875,11401.349609375,0
