,Pred_Ent
617,0.16920428
618,0.1713974
619,0.1720414
620,0.17410521
621,0.17272924
622,0.16978171
623,0.16996203
624,0.1727974
625,0.16881227
626,0.16631441
627,0.16868298
628,0.17340028
629,0.17121252
630,0.17073743
631,0.16788033
632,0.16520688
633,0.16699022
634,0.1726636
635,0.17308281
636,0.17441054
637,0.17708407
638,0.18382391
639,0.18917492
640,0.18996109
641,0.18918169
642,0.1872364
643,0.1814569
644,0.17996076
645,0.17872685
646,0.17990458
647,0.1752102
648,0.17589746
649,0.176576
650,0.18082762
651,0.18315636
652,0.1798214
653,0.16288103
654,0.17497362
655,0.18459195
656,0.1741155
657,0.17251502
658,0.17219466
659,0.17825846
660,0.18810531
661,0.18336818
662,0.178546
663,0.18580607
664,0.18416023
665,0.17968
666,0.18086058
667,0.1859271
668,0.20190448
669,0.21476099
670,0.21895093
671,0.2212463
672,0.2158077
673,0.21772659
674,0.2141537
675,0.21844932
676,0.21929497
677,0.21576157
678,0.21407972
679,0.20866662
680,0.20764714
681,0.20610408
682,0.20360708
683,0.20823926
684,0.21036974
685,0.20530286
686,0.20863083
687,0.21492031
688,0.22168553
689,0.21694997
690,0.21718395
691,0.2197913
692,0.21607667
693,0.21295765
694,0.21078247
695,0.21189152
696,0.21188143
697,0.21824577
698,0.2173106
699,0.21521513
700,0.21643907
701,0.21423444
702,0.21411352
703,0.213008
704,0.21691394
705,0.22103095
706,0.21858203
707,0.21336623
708,0.21588999
709,0.21827012
710,0.21710736
711,0.2118063
712,0.21775019
713,0.22582605
714,0.2295708
715,0.22783342
716,0.22789916
717,0.23396191
718,0.23550949
719,0.23170304
720,0.2351447
721,0.23689911
722,0.23402688
723,0.23548579
724,0.2382159
725,0.23962569
726,0.23792014
727,0.23641843
728,0.2459184
729,0.24694306
730,0.24384019
731,0.24365619
732,0.24253756
733,0.24115765
734,0.23796335
735,0.23910418
736,0.23838714
737,0.23943645
738,0.23689657
739,0.2333341
740,0.2364861
741,0.23910603
742,0.23999476
743,0.24024025
744,0.24056739
745,0.24015892
746,0.24055809
747,0.24581781
748,0.24351576
749,0.24812421
750,0.25170955
751,0.25063363
752,0.25097314
753,0.2501754
754,0.25084794
755,0.25348875
756,0.25285476
757,0.24145055
758,0.22961947
759,0.22461319
760,0.21382612
761,0.21110971
762,0.21311936
763,0.21889919
764,0.21645418
765,0.21647862
766,0.2186046
767,0.21491934
768,0.21115533
769,0.20125408
770,0.20039791
771,0.20750514
772,0.2471681
773,0.2446746
774,0.2574859
775,0.25913125
776,0.257035
777,0.23857334
778,0.21410625
779,0.19591686
780,0.18478361
781,0.18140417
782,0.18635131
783,0.18880278
784,0.19026215
785,0.201014
786,0.20526165
787,0.20772643
788,0.20932749
789,0.20842263
790,0.2055226
791,0.21015432
792,0.2206949
793,0.22889304
794,0.23381928
795,0.23890468
796,0.2511394
797,0.26216745
798,0.2612115
799,0.2579651
800,0.25269604
801,0.24842092
802,0.24923569
803,0.2527325
804,0.25249392
805,0.2545656
806,0.25493827
807,0.24590108
808,0.244804
809,0.25126484
810,0.25769415
811,0.26032013
812,0.2602265
813,0.25400722
814,0.24254125
815,0.24195641
816,0.23043793
817,0.21486159
818,0.2135078
819,0.21122561
820,0.21533021
821,0.21407145
822,0.2122282
823,0.21230747
824,0.21034504
825,0.21652254
826,0.21854302
827,0.2087998
828,0.20955102
829,0.2102137
830,0.2087836
831,0.20913924
832,0.20671025
833,0.20676574
834,0.20802854
835,0.20974386
836,0.20986906
837,0.20556551
838,0.20607758
839,0.19284056
840,0.19425061
841,0.19950053
842,0.2025696
843,0.20365691
844,0.20688228
845,0.21112381
846,0.21463683
847,0.21921939
848,0.21607378
849,0.21992436
850,0.22319892
851,0.22800729
852,0.22705516
853,0.22599828
854,0.22261283
855,0.22572532
856,0.22274175
857,0.21919906
858,0.21281974
859,0.2119842
860,0.2173183
861,0.21746707
862,0.20774922
863,0.2088398
864,0.21266791
865,0.21537933
866,0.21390967
867,0.21379791
868,0.21177506
869,0.21049619
870,0.21217112
871,0.21034774
872,0.20734693
873,0.20055182
874,0.20451511
875,0.21197788
876,0.2113305
877,0.20946755
878,0.21680164
879,0.22299567
880,0.2228773
881,0.22287965
882,0.22325557
883,0.22353211
884,0.22494265
885,0.224067
886,0.22493088
887,0.2246058
888,0.22299299
889,0.22232354
890,0.2217659
891,0.22551307
892,0.22555432
893,0.22768965
894,0.22614309
895,0.2178042
896,0.21068615
897,0.20445302
898,0.20757382
899,0.20983194
900,0.2086157
901,0.20736945
902,0.20664799
903,0.20613165
904,0.20738783
905,0.20856899
906,0.21259485
907,0.21427119
908,0.21702233
909,0.21695182
910,0.22212452
911,0.22422451
912,0.2217665
913,0.22165895
914,0.21866557
915,0.21776801
916,0.22084588
917,0.22113734
918,0.22138625
919,0.22094318
920,0.22362342
921,0.22348309
922,0.22615916
923,0.22257856
924,0.22303602
925,0.22248313
926,0.22012895
927,0.22218034
928,0.22287872
929,0.21948043
930,0.21952972
931,0.22009826
932,0.22253686
933,0.22764742
934,0.23057187
935,0.228906
936,0.23035485
937,0.2281721
938,0.22916478
939,0.22638774
940,0.22790828
941,0.22470623
942,0.2236219
943,0.2221049
944,0.22425613
945,0.22126406
946,0.2176485
947,0.21164858
948,0.2045433
949,0.20542216
950,0.20948452
951,0.21072282
952,0.21030371
953,0.20925838
954,0.20703526
955,0.20958664
956,0.20643578
957,0.20676652
958,0.20754035
959,0.20515043
960,0.20251416
961,0.20174475
962,0.20190518
963,0.2035402
964,0.20923667
965,0.20868891
966,0.20893374
967,0.20777728
968,0.20630881
969,0.20718081
970,0.2041114
971,0.20817688
972,0.20972936
973,0.20843486
974,0.20451625
975,0.20576403
976,0.2044269
977,0.2027669
978,0.20417824
979,0.2047248
980,0.20613469
981,0.20210059
982,0.20087902
983,0.19966757
984,0.20062774
985,0.20803261
986,0.21407728
987,0.21426994
988,0.21745932
989,0.217466
990,0.2155236
991,0.21609831
992,0.21675166
993,0.2206868
994,0.21944821
995,0.21965379
996,0.21855643
997,0.21879676
998,0.2214466
999,0.22054783
1000,0.22301567
1001,0.22340876
1002,0.22337991
1003,0.2164565
1004,0.21270487
1005,0.21163225
1006,0.2129625
1007,0.21611816
1008,0.21760422
1009,0.22264916
1010,0.22563455
1011,0.22534004
1012,0.2262317
1013,0.22638303
1014,0.22527584
1015,0.22419271
1016,0.22587338
1017,0.22747198
1018,0.2270604
1019,0.22389722
1020,0.2240744
1021,0.22646892
1022,0.22759622
1023,0.22935781
1024,0.22833768
1025,0.22601381
1026,0.22185048
1027,0.22344902
1028,0.22392884
1029,0.2253842
1030,0.22523823
1031,0.22873077
1032,0.2309244
1033,0.23301524
1034,0.23262525
1035,0.23034519
1036,0.22801346
1037,0.22839901
1038,0.23068476
1039,0.23128009
1040,0.23205471
1041,0.23986429
1042,0.24937072
1043,0.24877164
1044,0.24870348
1045,0.24672851
1046,0.24646968
1047,0.24794823
1048,0.2478612
1049,0.24691975
1050,0.24610662
1051,0.24849558
1052,0.24828228
1053,0.24881133
1054,0.2514568
1055,0.24610457
1056,0.24368963
1057,0.24064633
1058,0.24007419
1059,0.24363908
1060,0.24888241
1061,0.24803746
1062,0.24102491
1063,0.24284682
1064,0.24320304
1065,0.24550095
1066,0.24858296
1067,0.25243485
1068,0.2530422
1069,0.2547594
1070,0.25107494
1071,0.24894175
1072,0.24924675
1073,0.24742144
1074,0.24972636
1075,0.25177833
1076,0.25336778
1077,0.2503461
1078,0.25237536
1079,0.25258103
1080,0.25659674
1081,0.25804105
1082,0.25818363
1083,0.25607848
1084,0.2579074
1085,0.25637776
1086,0.25743344
1087,0.25786626
1088,0.25873438
1089,0.2603288
1090,0.25699612
1091,0.25510094
1092,0.25520802
1093,0.2567927
1094,0.25907192
1095,0.26166293
1096,0.25990555
1097,0.25826934
1098,0.25514182
1099,0.24978822
1100,0.24835244
1101,0.24937305
1102,0.251955
1103,0.25530636
1104,0.25565273
1105,0.25793594
1106,0.25846034
1107,0.25846893
1108,0.2610871
1109,0.2570973
1110,0.2559532
1111,0.25962988
1112,0.25722095
1113,0.25721747
1114,0.2584191
1115,0.2585354
1116,0.2589015
1117,0.2581703
1118,0.25639868
1119,0.25299418
1120,0.2528671
1121,0.2538041
1122,0.25523353
1123,0.2573246
1124,0.26291385
1125,0.2651686
1126,0.26454526
1127,0.2658744
1128,0.26619914
1129,0.2674624
1130,0.26593593
1131,0.26458937
1132,0.26643953
1133,0.26734722
1134,0.26716748
1135,0.26860672
1136,0.27190062
1137,0.27289796
1138,0.27548507
1139,0.27372518
1140,0.27557606
1141,0.275448
1142,0.27652395
1143,0.27450293
1144,0.2750077
1145,0.27563345
1146,0.279694
1147,0.28539276
1148,0.28658563
1149,0.28668237
1150,0.28541178
1151,0.285055
1152,0.28541163
1153,0.2844892
1154,0.28415564
1155,0.28711525
1156,0.28823736
1157,0.2848974
1158,0.28491107
1159,0.27946055
1160,0.2762475
1161,0.2726784
1162,0.3872268
1163,0.35454
1164,0.33516705
1165,0.32611024
1166,0.31674564
1167,0.32217863
1168,0.31750342
1169,0.30898148
1170,0.30572343
1171,0.29807517
1172,0.30770618
1173,0.31245035
1174,0.3116619
1175,0.31512854
1176,0.3127335
1177,0.3223323
1178,0.327094
1179,0.31711417
1180,0.3130735
1181,0.3100807
1182,0.3084782
1183,0.30798575
1184,0.31614438
1185,0.31539077
1186,0.3090867
1187,0.2956685
1188,0.29395127
1189,0.29317683
1190,0.28826818
1191,0.29003116
1192,0.29071236
1193,0.28768826
1194,0.28560102
1195,0.27595574
1196,0.2694534
1197,0.25882283
1198,0.25665712
1199,0.2624573
1200,0.26710853
1201,0.2678376
1202,0.27026305
1203,0.27370527
1204,0.27575144
1205,0.28480762
1206,0.2862637
1207,0.28224844
1208,0.27503747
1209,0.2715178
1210,0.27104646
1211,0.27745247
1212,0.28195375
1213,0.2830951
1214,0.2837885
1215,0.2854001
1216,0.28735027
1217,0.28668675
1218,0.2782617
1219,0.28184018
1220,0.28670734
1221,0.29240033
1222,0.2952826
1223,0.2963909
1224,0.29643708
1225,0.29614967
1226,0.293094
1227,0.30095902
1228,0.30702877
1229,0.31082308
1230,0.30993026
1231,0.31228545
1232,0.31413674
1233,0.31107944
1234,0.30860636
1235,0.3084924
1236,0.30457225
1237,0.30659938
1238,0.30973348
1239,0.3111705
1240,0.31216276
1241,0.3166154
1242,0.31867558
1243,0.32240868
1244,0.31718466
1245,0.31574655
1246,0.32306173
1247,0.3272499
1248,0.3241602
1249,0.3204324
1250,0.3204928
1251,0.32228184
1252,0.32366616
1253,0.32748517
1254,0.3333957
1255,0.33222106
1256,0.3319612
1257,0.3330237
1258,0.33314598
1259,0.33200023
1260,0.33072725
1261,0.33351076
1262,0.33179703
1263,0.3348158
1264,0.33458772
1265,0.33742094
1266,0.3368818
1267,0.3365675
1268,0.3360358
1269,0.33489776
1270,0.33507487
1271,0.33701825
1272,0.33370987
1273,0.3315926
1274,0.32844198
1275,0.33272916
1276,0.3366929
1277,0.3413759
1278,0.3388886
1279,0.3372832
1280,0.33428773
1281,0.3356087
1282,0.33490607
1283,0.3360818
1284,0.3331556
1285,0.3327344
1286,0.33322313
1287,0.3352051
1288,0.33747447
1289,0.34165928
1290,0.34249014
1291,0.3479737
1292,0.35131422
1293,0.34999484
1294,0.34454823
1295,0.34290835
1296,0.34626344
1297,0.34890985
1298,0.34968364
1299,0.34922725
1300,0.34742782
1301,0.34633577
1302,0.34358072
1303,0.34180132
1304,0.34069574
1305,0.33921275
1306,0.33860493
1307,0.33990243
1308,0.34253472
1309,0.34441113
1310,0.34500423
1311,0.34247056
1312,0.34247532
1313,0.34307063
1314,0.34600514
1315,0.3466904
1316,0.348612
1317,0.3521324
1318,0.3518328
1319,0.3537431
1320,0.35210526
1321,0.3517534
1322,0.35084793
1323,0.3494788
1324,0.34916383
1325,0.3487724
1326,0.35043347
1327,0.35176268
1328,0.35157284
1329,0.35142928
1330,0.35096562
1331,0.35084486
1332,0.34518126
1333,0.342061
1334,0.34125203
1335,0.33880222
1336,0.338106
1337,0.33645785
1338,0.33696827
1339,0.33533794
1340,0.3333343
1341,0.33314323
1342,0.32593244
1343,0.32914963
1344,0.33260524
1345,0.33122715
1346,0.33076835
1347,0.33088282
1348,0.3334418
1349,0.33557573
1350,0.33427292
1351,0.33339652
1352,0.3292052
1353,0.32981777
1354,0.3235484
1355,0.3170952
1356,0.31822604
1357,0.316535
1358,0.3126363
1359,0.3138275
1360,0.3128527
1361,0.31276074
1362,0.31123707
1363,0.31129146
1364,0.30850163
1365,0.30859205
1366,0.305318
1367,0.30816057
1368,0.31176722
1369,0.31249523
1370,0.31574124
1371,0.3149061
1372,0.3115046
1373,0.30898753
1374,0.30885714
1375,0.30841318
1376,0.30746582
1377,0.30857503
1378,0.31045786
1379,0.31021115
1380,0.31023446
1381,0.31387043
1382,0.3123565
1383,0.31669673
1384,0.31448162
1385,0.31616473
1386,0.31772336
1387,0.3192621
1388,0.31609038
1389,0.31815174
1390,0.31693158
1391,0.31656042
1392,0.3142143
1393,0.31566033
1394,0.31630164
1395,0.31843767
1396,0.31845978
1397,0.31874752
1398,0.31980187
1399,0.32133114
1400,0.32185933
1401,0.3228033
1402,0.32274714
1403,0.3222336
1404,0.32060453
1405,0.32366282
1406,0.32571742
1407,0.32726252
1408,0.3293696
1409,0.32857287
1410,0.32667226
1411,0.32425892
1412,0.32109115
1413,0.31893542
1414,0.31428385
1415,0.31417897
1416,0.31372216
1417,0.31658238
1418,0.318041
1419,0.3180455
1420,0.32021013
1421,0.322286
1422,0.3247028
1423,0.32603535
1424,0.32495368
1425,0.32318974
1426,0.32359588
1427,0.32336393
1428,0.32472286
1429,0.3245516
1430,0.32301748
1431,0.31910208
1432,0.32150364
1433,0.3218086
1434,0.32370475
1435,0.32292798
1436,0.32191196
1437,0.32144338
1438,0.32107812
1439,0.32374927
1440,0.32356068
1441,0.3242269
1442,0.3231953
1443,0.32038975
1444,0.32123214
1445,0.3228166
1446,0.32113415
1447,0.31924963
1448,0.31632936
1449,0.31841022
1450,0.31799003
1451,0.3182915
1452,0.31762895
1453,0.31956357
1454,0.3196988
1455,0.3194465
1456,0.32020354
1457,0.32009578
1458,0.32012737
1459,0.31543073
1460,0.31523573
1461,0.31823695
1462,0.31745747
1463,0.31599808
1464,0.31580055
1465,0.31745827
1466,0.3142716
1467,0.30585885
1468,0.30391812
1469,0.30340984
1470,0.29961142
1471,0.2946488
1472,0.29521418
1473,0.29791057
1474,0.29871878
1475,0.29764235
1476,0.2972049
1477,0.2985138
1478,0.29717597
1479,0.2977765
1480,0.29995465
1481,0.30221507
1482,0.30216932
1483,0.30420285
1484,0.30521977
1485,0.30783364
1486,0.31015322
1487,0.31031054
1488,0.3116782
1489,0.3109843
1490,0.309494
1491,0.30794352
1492,0.30851915
1493,0.30736303
1494,0.30556947
1495,0.30148447
1496,0.29619315
1497,0.29623222
1498,0.29218447
1499,0.28807777
1500,0.2878387
1501,0.28891525
1502,0.29225603
1503,0.29628605
1504,0.29851702
1505,0.2950487
1506,0.29217386
1507,0.2918513
1508,0.294844
1509,0.29329076
1510,0.2930497
1511,0.29106396
1512,0.28929728
1513,0.29010847
1514,0.29266363
1515,0.29364592
1516,0.29356045
1517,0.2935466
1518,0.29514915
1519,0.29547507
1520,0.29560673
1521,0.2932847
1522,0.29340503
1523,0.2926453
1524,0.29488435
1525,0.30016112
1526,0.302368
1527,0.30284634
1528,0.3011339
1529,0.2995649
1530,0.29700798
1531,0.2968204
1532,0.30018312
1533,0.30772182
1534,0.30749014
1535,0.31019893
1536,0.31437913
1537,0.31901234
1538,0.32640752
1539,0.32803702
1540,0.3302734
1541,0.3310558
1542,0.33234504
1543,0.32799342
1544,0.3282372
1545,0.33179644
1546,0.32717928
1547,0.3235697
1548,0.32036167
1549,0.32004058
1550,0.32341427
1551,0.31814075
1552,0.3404658
1553,0.3387811
1554,0.3258336
1555,0.32622045
1556,0.32348818
1557,0.31478345
1558,0.3149903
1559,0.314769
1560,0.3071095
1561,0.3046067
1562,0.30348074
1563,0.30331418
1564,0.31049642
1565,0.31408972
1566,0.31526694
1567,0.31810755
1568,0.3281908
1569,0.33525768
1570,0.33407924
1571,0.32749104
1572,0.33066365
1573,0.33610055
1574,0.34339517
1575,0.34412938
1576,0.3470065
1577,0.3479979
1578,0.3455616
1579,0.3465136
1580,0.34328994
1581,0.3462118
1582,0.3481158
1583,0.34574375
1584,0.3506176
1585,0.35021925
1586,0.35408607
1587,0.3538517
1588,0.36151755
1589,0.36224422
1590,0.3608407
1591,0.3663432
1592,0.36321878
1593,0.3599198
1594,0.36103782
1595,0.36252633
1596,0.3599442
1597,0.36308172
1598,0.37301213
1599,0.37673578
1600,0.38619065
1601,0.3869738
1602,0.38911787
1603,0.38547716
1604,0.38670966
1605,0.38738438
1606,0.38958737
1607,0.3936964
1608,0.39873895
1609,0.40371245
1610,0.40159592
1611,0.3969544
1612,0.3994554
1613,0.40203303
1614,0.40148678
1615,0.40224665
1616,0.40184
1617,0.39661267
1618,0.39426398
1619,0.39541933
1620,0.3908734
1621,0.38788232
1622,0.38751158
1623,0.39381826
1624,0.39941373
1625,0.40363407
1626,0.40910208
1627,0.41135433
1628,0.4081057
1629,0.40986687
1630,0.4125803
1631,0.41584915
1632,0.42164943
1633,0.42086917
1634,0.41700622
1635,0.41536984
1636,0.41255173
1637,0.41098577
1638,0.41582412
1639,0.4131519
1640,0.41322368
1641,0.41414058
1642,0.41265398
1643,0.41392958
1644,0.41463134
1645,0.41066664
1646,0.41052443
1647,0.4180233
1648,0.42176452
1649,0.42514727
1650,0.4295077
1651,0.42751932
1652,0.43481436
1653,0.43743894
1654,0.4362129
1655,0.44042546
1656,0.44019446
1657,0.4415349
1658,0.4395313
1659,0.436681
1660,0.43937135
1661,0.4432613
1662,0.44661814
1663,0.4432643
1664,0.4429604
1665,0.44501114
