date	ouv	haut	bas	clot	vol	devise	
23/12/2013 00:00	20.174	20.249	19.963	20.146	53185020	USD	
24/12/2013 00:00	20.126	20.172	19.819	19.96	27522420	USD	
26/12/2013 00:00	20.22	20.225	20.22	20.22	37320940	USD	
27/12/2013 00:00	20.25	20.275	19.815	19.904	39694020	USD	
30/12/2013 00:00	19.996	19.996	19.623	19.669	49706460	USD	
31/12/2013 00:00	19.729	19.94	19.7	19.94	39881660	USD	
02/01/2014 00:00	19.94	19.966	19.702	19.899	42558460	USD	
03/01/2014 00:00	19.915	20.134	19.816	19.822	44172040	USD	
06/01/2014 00:00	19.807	19.846	19.421	19.682	63374820	USD	
07/01/2014 00:00	19.752	19.923	19.727	19.902	38258940	USD	
08/01/2014 00:00	19.924	20.149	19.806	20.096	46311720	USD	
09/01/2014 00:00	20.188	20.345	19.925	20.051	42059020	USD	
10/01/2014 00:00	20.102	20.186	19.69	19.883	53545440	USD	
13/01/2014 00:00	19.884	19.983	19.425	19.549	56859220	USD	
14/01/2014 00:00	19.607	19.928	19.566	19.877	46784600	USD	
15/01/2014 00:00	19.947	19.965	19.628	19.794	53525000	USD	
16/01/2014 00:00	19.684	19.965	19.475	19.79	51996980	USD	
17/01/2014 00:00	19.713	20.171	19.7	19.981	89932400	USD	
21/01/2014 00:00	20.151	20.39	20.08	20.353	62424620	USD	
22/01/2014 00:00	20.4	20.403	20.101	20.227	41142120	USD	
23/01/2014 00:00	20.05	20.308	19.89	19.994	60466520	USD	
24/01/2014 00:00	19.908	20.009	19.364	19.38	89787860	USD	
27/01/2014 00:00	19.525	19.705	19.025	19.314	78564100	USD	
28/01/2014 00:00	19.37	19.737	19.364	19.722	57808640	USD	
29/01/2014 00:00	19.608	19.637	19.173	19.21	67460460	USD	
30/01/2014 00:00	19.689	20.313	19.387	20.133	174236660	USD	
31/01/2014 00:00	18.61	18.773	17.889	17.935	198674200	USD	
03/02/2014 00:00	17.95	18.043	17.005	17.308	205246900	USD	
04/02/2014 00:00	17.476	17.7	17.208	17.398	96230600	USD	
05/02/2014 00:00	17.3	17.466	16.89	17.323	88620960	USD	
06/02/2014 00:00	17.414	17.741	17.4	17.73	66639820	USD	
07/02/2014 00:00	17.934	18.09	17.632	18.054	86726940	USD	
10/02/2014 00:00	18.118	18.245	17.975	18.044	68950860	USD	
11/02/2014 00:00	18.117	18.18	17.816	18.09	64375620	USD	
12/02/2014 00:00	17.822	17.886	17.319	17.463	131706720	USD	
13/02/2014 00:00	17.393	17.86	17.325	17.86	83472120	USD	
14/02/2014 00:00	17.95	17.951	17.668	17.868	70444580	USD	
18/02/2014 00:00	17.7	17.785	17.475	17.683	99948720	USD	
19/02/2014 00:00	17.632	17.726	17.307	17.369	83327540	USD	
20/02/2014 00:00	17.365	17.523	17.219	17.49	69801560	USD	
21/02/2014 00:00	17.622	17.706	17.338	17.338	84162200	USD	
24/02/2014 00:00	17.274	17.65	17.165	17.589	72848800	USD	
25/02/2014 00:00	17.65	18.053	17.579	17.916	74893360	USD	
26/02/2014 00:00	17.993	18.238	17.859	17.99	72359880	USD	
27/02/2014 00:00	17.892	18.029	17.775	18.007	62050400	USD	
28/02/2014 00:00	18.03	18.292	17.856	18.105	77587880	USD	
03/03/2014 00:00	17.943	18.048	17.728	17.989	55964520	USD	
04/03/2014 00:00	18.191	18.281	18.123	18.195	54086740	USD	
05/03/2014 00:00	18.225	18.636	18.196	18.619	76412600	USD	
06/03/2014 00:00	18.704	18.767	18.445	18.608	58506320	USD	
07/03/2014 00:00	18.732	18.75	18.483	18.603	45478340	USD	
10/03/2014 00:00	18.614	18.637	18.351	18.527	42116100	USD	
11/03/2014 00:00	18.547	18.64	18.365	18.441	44921040	USD	
12/03/2014 00:00	18.32	18.556	18.184	18.532	44331840	USD	
13/03/2014 00:00	18.826	19.15	18.409	18.576	136429920	USD	
14/03/2014 00:00	18.632	18.928	18.578	18.687	87706320	USD	
17/03/2014 00:00	18.78	18.943	18.747	18.752	45993140	USD	
18/03/2014 00:00	18.866	18.95	18.75	18.939	49577180	USD	
19/03/2014 00:00	18.939	18.95	18.475	18.662	52904760	USD	
20/03/2014 00:00	18.547	18.649	18.315	18.449	51076800	USD	
21/03/2014 00:00	18.642	18.642	17.922	18.031	108260080	USD	
24/03/2014 00:00	18.026	18.072	17.431	17.593	97466600	USD	
25/03/2014 00:00	17.702	17.948	17.45	17.736	88912920	USD	
26/03/2014 00:00	17.857	17.88	17.17	17.172	49007500	USD	
27/03/2014 00:00	17.15	17.198	16.545	16.924	115284560	USD	
28/03/2014 00:00	17.007	17.35	16.806	16.915	79574720	USD	
31/03/2014 00:00	17.125	17.314	16.706	16.826	85484700	USD	
01/04/2014 00:00	16.918	17.222	16.9	17.15	71916220	USD	
02/04/2014 00:00	17.3	17.409	17.021	17.098	89252640	USD	
03/04/2014 00:00	17.091	17.125	16.426	16.681	127475140	USD	
04/04/2014 00:00	16.758	16.771	15.785	16.139	250379380	USD	
07/04/2014 00:00	16.05	16.239	15.662	15.888	140046820	USD	
08/04/2014 00:00	16.094	16.4	15.933	16.354	131494580	USD	
09/04/2014 00:00	16.424	16.609	16.125	16.584	100967000	USD	
10/04/2014 00:00	16.549	16.549	15.826	15.851	122066920	USD	
11/04/2014 00:00	15.7	15.824	15.476	15.587	145638460	USD	
14/04/2014 00:00	15.876	16.022	15.564	15.796	85761740	USD	
15/04/2014 00:00	15.835	15.914	15.276	15.804	107941200	USD	
16/04/2014 00:00	16.071	16.2	15.746	16.184	84905520	USD	
17/04/2014 00:00	15.988	16.426	15.988	16.246	85810240	USD	
21/04/2014 00:00	16.199	16.557	16.119	16.544	59756960	USD	
22/04/2014 00:00	16.611	16.875	16.448	16.466	74000880	USD	
23/04/2014 00:00	16.65	16.652	16.173	16.229	71088720	USD	
24/04/2014 00:00	16.499	16.87	16.15	16.858	165818420	USD	
25/04/2014 00:00	15.802	15.804	15.136	15.192	323033620	USD	
28/04/2014 00:00	15.2	15.216	14.4	14.829	289398420	USD	
29/04/2014 00:00	14.833	15.09	14.523	15.019	129910940	USD	
30/04/2014 00:00	14.972	15.228	14.91	15.207	81566480	USD	
01/05/2014 00:00	15.207	15.524	15.2	15.395	86518860	USD	
02/05/2014 00:00	15.545	15.662	15.216	15.401	79854560	USD	
05/05/2014 00:00	15.319	15.508	15.251	15.503	50166980	USD	
06/05/2014 00:00	15.477	15.49	14.853	14.869	92292860	USD	
07/05/2014 00:00	14.778	14.82	14.337	14.636	140153540	USD	
08/05/2014 00:00	14.533	14.792	14.362	14.416	76787880	USD	
09/05/2014 00:00	14.529	14.681	14.219	14.614	81064760	USD	
12/05/2014 00:00	14.715	15.167	14.715	15.143	74411880	USD	
13/05/2014 00:00	15.155	15.28	15.038	15.232	69952480	USD	
14/05/2014 00:00	15.146	15.232	14.833	14.881	66417100	USD	
15/05/2014 00:00	14.901	14.956	14.52	14.76	85928360	USD	
16/05/2014 00:00	14.64	14.944	14.579	14.885	72611140	USD	
19/05/2014 00:00	14.788	14.95	14.697	14.845	45682660	USD	
20/05/2014 00:00	14.855	15.223	14.838	15.06	81651660	USD	
21/05/2014 00:00	15.111	15.298	15.083	15.251	68041840	USD	
22/05/2014 00:00	15.253	15.427	15.152	15.246	51497160	USD	
23/05/2014 00:00	15.284	15.617	15.25	15.612	60849840	USD	
27/05/2014 00:00	15.731	15.731	15.369	15.541	97209060	USD	
28/05/2014 00:00	15.475	15.691	15.373	15.508	53864000	USD	
29/05/2014 00:00	15.521	15.743	15.521	15.689	47243920	USD	
30/05/2014 00:00	15.722	15.73	15.381	15.628	84226440	USD	
02/06/2014 00:00	15.611	15.627	15.35	15.442	44039060	USD	
03/06/2014 00:00	15.288	15.392	15.254	15.36	47515240	USD	
04/06/2014 00:00	15.343	15.475	15.199	15.339	42061820	USD	
05/06/2014 00:00	15.413	16.393	15.35	16.179	155844240	USD	
06/06/2014 00:00	16.25	16.544	16.247	16.484	103259700	USD	
09/06/2014 00:00	16.568	16.65	16.284	16.375	64150060	USD	
10/06/2014 00:00	16.383	16.775	16.375	16.621	72307020	USD	
11/06/2014 00:00	16.81	17.035	16.7	16.76	88647420	USD	
12/06/2014 00:00	16.771	16.775	16.235	16.296	85123360	USD	
13/06/2014 00:00	16.353	16.458	16.179	16.314	55282980	USD	
16/06/2014 00:00	16.292	16.43	16.177	16.381	47883160	USD	
17/06/2014 00:00	16.377	16.559	16.265	16.281	58058700	USD	
18/06/2014 00:00	16.397	16.787	16.25	16.719	126962480	USD	
19/06/2014 00:00	16.8	16.945	16.3	16.35	105736100	USD	
20/06/2014 00:00	16.41	16.411	16.025	16.21	120135000	USD	
23/06/2014 00:00	16.181	16.375	16.073	16.362	51758000	USD	
24/06/2014 00:00	16.377	16.485	16.137	16.208	52505240	USD	
25/06/2014 00:00	16.217	16.406	16.094	16.372	46237600	USD	
26/06/2014 00:00	16.425	16.431	16.107	16.285	53966660	USD	
27/06/2014 00:00	16.314	16.325	16.167	16.229	47546220	USD	
30/06/2014 00:00	16.249	16.343	16.113	16.239	53419200	USD	
01/07/2014 00:00	16.288	16.66	16.255	16.62	63463660	USD	
02/07/2014 00:00	16.663	16.836	16.583	16.643	53564580	USD	
03/07/2014 00:00	16.742	16.914	16.657	16.869	25364340	USD	
07/07/2014 00:00	16.875	16.878	16.629	16.678	42531200	USD	
08/07/2014 00:00	16.655	16.68	16.074	16.191	85390960	USD	
09/07/2014 00:00	16.244	16.508	16.164	16.499	63258480	USD	
10/07/2014 00:00	16.176	16.497	16.134	16.396	53027680	USD	
11/07/2014 00:00	16.736	17.35	16.736	17.31	165870020	USD	
14/07/2014 00:00	17.352	17.789	17.275	17.766	112077360	USD	
15/07/2014 00:00	17.686	17.78	17.471	17.722	82853820	USD	
16/07/2014 00:00	17.781	17.965	17.65	17.795	69894760	USD	
17/07/2014 00:00	17.67	17.847	17.569	17.62	72668300	USD	
18/07/2014 00:00	17.72	17.983	17.608	17.933	68134740	USD	
21/07/2014 00:00	17.915	18.086	17.836	17.988	45531300	USD	
22/07/2014 00:00	17.769	18.144	17.769	18.042	57742740	USD	
23/07/2014 00:00	17.953	18.022	17.834	17.907	53367380	USD	
24/07/2014 00:00	17.999	18.242	17.93	17.931	113154380	USD	
25/07/2014 00:00	15.85	16.243	15.738	16.201	356637920	USD	
28/07/2014 00:00	16.22	16.241	15.825	16.021	118529200	USD	
29/07/2014 00:00	16.099	16.145	15.978	16	57594120	USD	
30/07/2014 00:00	16.09	16.135	15.928	16.126	79371460	USD	
31/07/2014 00:00	16.001	16.027	15.594	15.65	103662400	USD	
01/08/2014 00:00	15.685	15.791	15.23	15.353	148359480	USD	
04/08/2014 00:00	15.442	15.809	15.425	15.683	83678540	USD	
05/08/2014 00:00	15.665	15.725	15.506	15.616	57108140	USD	
